Rk,Player,Pos,Age,Team,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,PASSES_MADE,PASSES_RECEIVED,AST,FT_AST,SECONDARY_AST,POTENTIAL_AST,AST_POINTS_CREATED,AST_ADJ,AST_TO_PASS_PCT,AST_TO_PASS_PCT_ADJ,CLOSE_DEF_PERSON_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,PLAYER_POSITION,AGE,GP,G,FREQ,FG2M,FG2A,FG2_PCT,NS_FG2_PCT,PLUSMINUS,CLOSE_DEF_PERSON_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,PLAYER_POSITION,AGE,GP,G,FREQ,FG3M,FG3A,FG3_PCT,NS_FG3_PCT,PLUSMINUS,mins,o_reb,d_reb,stl,tov,fls,team,o_reb_pct,d_reb_pct,stl_pct,tov_pct,usg_pct
407,Mac McClung,SG,24,PHI,2,41,.450,.556,.364,.550,.600,.563,.250,.550,95,101,101,101,77,97,94,142,.2,-0.8,1630644,Mac McClung,1610612755,PHI,2,2,0,20.5,24.0,28.0,4.5,0.5,0.0,5.0,12.0,5.0,0.188,0.208,1630644,Mac McClung,1610612755,PHI,G,24.0,2,2,0.583,2.0,3.5,0.571,0.519,0.053,1630644,Mac McClung,1610612755,PHI,G,24.0,2,2,0.417,1.0,2.5,0.4,0.309,0.091,20.5,1.5,3.5,0.0,1.5,1.5,PHI,8.8,19.8,0.0,11.9,27.5
408,CJ McCollum,SG,31,NOP,75,2649,.437,.469,.389,.515,.769,.541,.177,.404,92,86,108,94,98,93,66,104,-80.6,-116.2,203468,CJ McCollum,1610612740,NOP,75,38,37,35.3,51.0,64.8,5.7,0.8,0.7,10.6,14.9,7.2,0.112,0.142,203468,CJ McCollum,1610612740,NOP,G,31.0,71,71,0.602,4.85,8.32,0.582,0.537,0.045,203468,CJ McCollum,1610612740,NOP,G,31.0,71,71,0.398,1.76,5.49,0.321,0.368,-0.047,35.3,0.7,3.6,0.9,2.4,2.0,NOP,2.4,11.7,1.3,11.2,26.4
409,T.J. McConnell,PG,30,IND,75,1526,.543,.556,.441,.568,.853,.590,.131,.113,114,102,122,104,109,101,49,29,23.8,9.5,204456,T.J. McConnell,1610612754,IND,75,31,44,20.4,43.8,44.9,5.3,0.9,0.5,10.2,14.8,6.7,0.121,0.152,204456,T.J. McConnell,1610612754,IND,G,31.0,71,69,0.669,2.42,4.63,0.523,0.54,-0.017,204456,T.J. McConnell,1610612754,IND,G,31.0,71,63,0.331,0.79,2.3,0.344,0.365,-0.022,20.3,0.6,2.5,1.1,1.9,1.4,IND,3.3,13.7,2.5,20.6,19.1
413,Jaden McDaniels,SF,22,MIN,79,2416,.517,.588,.398,.591,.736,.611,.201,.376,109,107,110,108,94,105,75,97,66.2,47.0,1630183,Jaden McDaniels,1610612750,MIN,78,40,38,30.7,27.2,24.4,1.9,0.2,0.3,3.2,4.7,2.3,0.069,0.085,1630183,Jaden McDaniels,1610612750,MIN,F,22.0,76,75,0.645,4.26,8.62,0.495,0.542,-0.047,1630183,Jaden McDaniels,1610612750,MIN,F,22.0,76,74,0.355,1.91,4.74,0.403,0.364,0.039,30.6,1.2,2.7,0.9,1.4,3.4,MIN,4.3,9.8,1.5,12.6,15.8
410,Jalen McDaniels,SF,25,TOT,80,1913,.455,.530,.332,.518,.841,.557,.224,.376,96,97,92,95,108,96,84,97,-33.8,-32.9,1629667,Jalen McDaniels,1610612755,PHI,80,31,49,23.9,25.1,20.2,1.6,0.2,0.1,2.9,4.2,1.9,0.065,0.077,1629667,Jalen McDaniels,1610612755,PHI,F-C,25.0,76,75,0.594,3.51,6.5,0.54,0.547,-0.007,1629667,Jalen McDaniels,1610612755,PHI,F-C,25.0,76,73,0.406,1.55,4.45,0.349,0.363,-0.014,23.9,0.8,3.5,1.0,1.2,2.6,PHI,3.6,16.3,2.1,12.1,17.2
414,Doug McDermott,SF,31,SAS,64,1314,.457,.516,.413,.575,.757,.590,.134,.570,96,94,114,105,97,102,50,147,30.7,10.2,203926,Doug McDermott,1610612759,SAS,63,19,44,20.5,18.2,19.9,1.4,0.2,0.3,2.8,3.6,1.8,0.079,0.101,203926,Doug McDermott,1610612759,SAS,F,31.0,59,58,0.6,2.41,4.41,0.546,0.541,0.005,203926,Doug McDermott,1610612759,SAS,F,31.0,59,53,0.4,1.2,2.93,0.41,0.351,0.06,20.5,0.4,1.8,0.2,0.9,1.8,SAS,1.9,9.9,0.5,9.5,19.2
415,JaVale McGee,C,35,DAL,42,355,.640,.650,.400,.648,.585,.650,.328,.040,135,119,111,119,75,112,123,10,25.7,19.7,201580,JaVale McGee,1610612742,DAL,42,20,22,8.4,7.7,5.8,0.3,0.0,0.0,0.4,0.7,0.3,0.034,0.037,201580,JaVale McGee,1610612742,DAL,C-F,35.0,40,40,0.87,2.75,4.68,0.588,0.556,0.032,201580,JaVale McGee,1610612742,DAL,C-F,35.0,40,19,0.13,0.28,0.7,0.393,0.344,0.048,8.5,0.7,1.8,0.1,0.9,1.3,DAL,9.7,25.5,0.6,20.1,22.8
416,Bryce McGowens,SG,20,CHO,46,787,.396,.443,.325,.460,.750,.519,.396,.396,83,81,90,84,96,89,149,102,-34.3,-29.7,1631121,Bryce McGowens,1610612766,CHA,46,16,30,17.1,12.3,13.5,1.2,0.1,0.1,2.0,2.8,1.3,0.095,0.109,1631121,Bryce McGowens,1610612766,CHA,G,20.0,40,39,0.648,2.05,3.95,0.519,0.531,-0.012,1631121,Bryce McGowens,1610612766,CHA,G,20.0,40,33,0.352,0.9,2.15,0.419,0.369,0.049,17.1,0.4,1.6,0.3,0.9,1.0,CHO,2.7,10.1,0.9,15.3,15.0
417,Rodney McGruder,SG,31,DET,32,524,.408,.382,.423,.543,.818,.566,.145,.638,86,70,117,100,105,97,54,165,-0.8,-5.0,203585,Rodney McGruder,1610612765,DET,32,4,28,16.4,12.9,12.5,0.9,0.1,0.2,1.7,2.2,1.2,0.068,0.092,203585,Rodney McGruder,1610612765,DET,G,31.0,30,28,0.667,2.47,4.2,0.587,0.541,0.046,203585,Rodney McGruder,1610612765,DET,G,31.0,30,22,0.333,0.7,2.1,0.333,0.362,-0.029,16.4,0.6,1.7,0.5,0.3,1.2,DET,4.1,11.8,1.5,6.4,14.0
418,Jordan McLaughlin,PG,26,MIN,43,678,.421,.552,.308,.503,.833,.526,.124,.538,88,101,85,92,107,91,47,139,-12.1,-16.8,1629162,Jordan McLaughlin,1610612750,MIN,42,21,21,15.7,30.5,29.6,3.3,0.3,0.2,5.1,8.4,3.8,0.108,0.126,1629162,Jordan McLaughlin,1610612750,MIN,G,27.0,39,38,0.706,2.1,3.82,0.55,0.531,0.02,1629162,Jordan McLaughlin,1610612750,MIN,G,27.0,39,32,0.294,0.67,1.59,0.419,0.359,0.06,15.8,0.3,1.1,0.7,0.8,0.7,MIN,2.5,7.6,2.2,17.7,11.7
419,De'Anthony Melton,SG,24,PHI,77,2150,.425,.484,.390,.546,.793,.566,.134,.619,90,88,108,100,101,97,50,160,1.1,-21.3,1629001,De'Anthony Melton,1610612755,PHI,77,50,27,27.9,36.1,30.9,2.6,0.4,0.4,4.8,7.2,3.3,0.071,0.092,1629001,De'Anthony Melton,1610612755,PHI,G,25.0,75,75,0.669,4.65,8.51,0.547,0.534,0.013,1629001,De'Anthony Melton,1610612755,PHI,G,25.0,75,74,0.331,1.61,4.21,0.383,0.365,0.018,27.9,0.9,3.2,1.6,1.3,2.5,PHI,3.9,13.1,2.9,12.9,16.4
420,Sam Merrill,SG,26,CLE,5,59,.409,1.000,.278,.523,1.000,.546,.091,.818,86,183,77,96,128,94,34,211,-1.0,-1.6,1630241,Sam Merrill,1610612739,CLE,5,4,1,11.7,12.0,13.0,1.0,0.0,0.0,1.8,2.6,1.0,0.083,0.083,1630241,Sam Merrill,1610612739,CLE,G,27.0,4,4,0.571,1.0,2.0,0.5,0.514,-0.014,1630241,Sam Merrill,1610612739,CLE,G,27.0,4,2,0.429,0.25,1.5,0.167,0.329,-0.162,11.8,0.0,1.8,0.8,0.0,0.6,CLE,0.0,18.0,3.4,0.0,17.3
421,Chimezie Metu,PF,25,SAC,66,689,.589,.663,.237,.610,.740,.639,.333,.174,124,121,66,112,95,110,125,45,28.2,29.1,1629002,Chimezie Metu,1610612758,SAC,66,41,25,10.4,11.0,8.9,0.6,0.0,0.1,1.0,1.6,0.7,0.055,0.067,1629002,Chimezie Metu,1610612758,SAC,F-C,26.0,60,60,0.704,2.45,4.55,0.538,0.548,-0.01,1629002,Chimezie Metu,1610612758,SAC,F-C,26.0,60,50,0.296,0.78,1.92,0.409,0.354,0.055,10.4,0.7,2.3,0.3,0.5,1.2,SAC,7.8,24.9,1.5,11.3,17.6
422,Khris Middleton,SF,31,MIL,33,801,.436,.516,.315,.499,.902,.551,.251,.399,92,94,87,91,115,95,94,103,-37.7,-27.2,203114,Khris Middleton,1610612749,MIL,33,25,8,24.3,31.0,35.7,4.9,0.5,0.5,8.1,12.6,5.9,0.159,0.191,203114,Khris Middleton,1610612749,MIL,F,31.0,31,29,0.588,2.71,5.52,0.491,0.534,-0.042,203114,Khris Middleton,1610612749,MIL,F,31.0,31,31,0.412,1.48,3.87,0.383,0.359,0.025,24.3,0.8,3.4,0.7,2.2,2.1,MIL,3.8,14.0,1.4,13.6,27.4
423,Patty Mills,PG,34,BRK,40,567,.411,.493,.366,.529,.833,.554,.144,.641,87,90,101,97,107,95,54,165,-6.9,-12.3,201988,Patty Mills,1610612751,BKN,40,18,22,14.2,13.5,16.1,1.4,0.1,0.2,2.3,3.5,1.7,0.104,0.123,201988,Patty Mills,1610612751,BKN,G,34.0,37,36,0.584,1.7,2.81,0.606,0.548,0.058,201988,Patty Mills,1610612751,BKN,G,34.0,37,29,0.416,0.92,2.0,0.459,0.37,0.089,14.2,0.2,0.9,0.4,0.8,0.8,BRK,1.6,7.0,1.3,11.9,19.7
424,Shake Milton,SG,26,PHI,76,1567,.479,.521,.378,.535,.853,.575,.231,.294,101,95,105,98,109,99,87,76,-10.5,-7.1,1629003,Shake Milton,1610612755,PHI,76,52,24,20.6,29.2,32.6,3.2,0.3,0.3,5.0,8.2,3.8,0.108,0.13,1629003,Shake Milton,1610612755,PHI,G-F,26.0,73,67,0.6,2.26,4.05,0.557,0.533,0.025,1629003,Shake Milton,1610612755,PHI,G-F,26.0,73,68,0.4,1.07,2.7,0.396,0.366,0.03,20.6,0.5,2.0,0.3,1.2,1.6,PHI,3.0,11.3,0.8,14.5,18.5
425,Justin Minaya,SF,23,POR,4,89,.304,.364,.250,.370,.000,.363,.043,.522,64,66,69,68,nan,62,16,135,-8.1,-10.2,1631303,Justin Minaya,1610612757,POR,3,0,3,20.4,17.7,15.3,1.0,0.3,0.3,1.7,3.3,1.7,0.057,0.094,1631303,Justin Minaya,1610612757,POR,F,24.0,4,4,0.652,4.25,7.5,0.567,0.539,0.028,1631303,Justin Minaya,1610612757,POR,F,24.0,4,4,0.348,1.75,4.0,0.438,0.359,0.079,22.3,0.8,3.0,0.5,1.0,2.3,POR,3.8,15.6,1.1,14.6,13.4
426,Josh Minott,SF,20,MIN,15,96,.500,.533,.333,.528,1.000,.582,.222,.167,105,97,92,97,128,100,83,43,-1.3,.1,1631169,Josh Minott,1610612750,MIN,14,6,8,6.5,4.5,4.4,0.3,0.0,0.0,0.4,0.6,0.3,0.063,0.063,1631169,Josh Minott,1610612750,MIN,F,20.0,11,8,0.636,0.91,2.55,0.357,0.5,-0.143,1631169,Josh Minott,1610612750,MIN,F,20.0,11,8,0.364,0.45,1.45,0.313,0.359,-0.047,6.4,0.3,1.3,0.3,0.2,0.7,MIN,5.9,22.9,2.0,7.1,18.9
427,Davion Mitchell,PG,24,SAC,80,1447,.454,.584,.320,.533,.806,.545,.078,.494,95,107,89,98,103,94,29,127,-10.1,-29.7,1630558,Davion Mitchell,1610612758,SAC,80,47,33,18.1,28.2,30.8,2.3,0.3,0.4,4.5,6.4,3.1,0.082,0.109,1630558,Davion Mitchell,1610612758,SAC,G,24.0,78,77,0.614,2.6,4.59,0.567,0.53,0.037,1630558,Davion Mitchell,1610612758,SAC,G,24.0,78,74,0.386,0.99,2.88,0.342,0.36,-0.018,18.1,0.2,1.1,0.6,0.8,1.4,SAC,1.3,7.0,1.5,13.1,14.1
428,Donovan Mitchell,SG,26,CLE,68,2432,.484,.566,.386,.572,.867,.614,.262,.453,102,103,107,105,111,106,99,117,74.1,103.9,1628378,Donovan Mitchell,1610612739,CLE,68,44,24,35.8,39.7,56.9,4.4,0.5,0.8,8.6,11.3,5.7,0.111,0.144,1628378,Donovan Mitchell,1610612739,CLE,G,26.0,62,62,0.617,3.77,6.45,0.585,0.538,0.047,1628378,Donovan Mitchell,1610612739,CLE,G,26.0,62,61,0.383,1.48,4.0,0.371,0.364,0.007,35.8,0.9,3.3,1.5,2.6,2.5,CLE,3.1,10.9,2.0,10.3,32.1
429,Evan Mobley,PF,21,CLE,79,2715,.554,.595,.216,.566,.674,.591,.321,.108,117,109,60,104,86,102,120,28,39.3,20.6,1630596,Evan Mobley,1610612739,CLE,79,48,31,34.4,43.1,31.0,2.8,0.2,0.3,4.7,7.2,3.4,0.066,0.079,1630596,Evan Mobley,1610612739,CLE,C,22.0,73,73,0.718,6.71,13.19,0.509,0.549,-0.04,1630596,Evan Mobley,1610612739,CLE,C,22.0,73,71,0.282,1.85,5.18,0.357,0.351,0.006,34.4,2.4,6.6,0.8,1.8,2.8,CLE,8.1,22.7,1.1,11.9,20.2
430,Isaiah Mobley,PF,23,CLE,12,84,.429,.450,.375,.482,1.000,.521,.143,.286,90,82,104,88,128,90,54,74,-3.5,-3.6,1630600,Isaiah Mobley,1610612739,CLE,12,8,4,7.0,8.7,6.0,0.3,0.0,0.2,0.5,0.5,0.3,0.029,0.038,1630600,Isaiah Mobley,1610612739,CLE,F,23.0,6,4,0.613,1.67,3.17,0.526,0.571,-0.044,1630600,Isaiah Mobley,1610612739,CLE,F,23.0,6,5,0.387,0.5,2.0,0.25,0.388,-0.138,7.0,0.3,1.3,0.3,0.1,0.7,CLE,5.6,22.4,2.4,3.3,16.4
431,Chima Moneke,SF,27,SAC,2,8,.500,.500,nan,.500,.000,.347,1.000,.000,105,91,nan,92,nan,60,375,nan,-0.2,-1.3,1631320,Chima Moneke,1610612758,SAC,2,1,1,4.0,4.0,4.0,0.5,0.0,0.0,0.0,1.0,0.5,0.125,0.125,1631320,Chima Moneke,1610612758,SAC,F,27.0,1,1,0.25,1.0,1.0,1.0,0.654,0.346,1631320,Chima Moneke,1610612758,SAC,F,27.0,1,1,0.75,1.0,3.0,0.333,0.336,-0.003,4.0,1.0,0.0,0.0,1.0,1.0,SAC,28.8,0.0,0.0,41.0,26.2
432,Malik Monk,SG,24,SAC,77,1719,.448,.538,.359,.538,.889,.587,.260,.500,94,98,100,99,114,101,98,129,-11.0,9.8,1628370,Malik Monk,1610612758,SAC,77,47,30,22.3,25.8,32.1,3.9,0.4,0.3,6.7,9.8,4.6,0.15,0.179,1628370,Malik Monk,1610612758,SAC,G,25.0,74,74,0.646,2.81,5.05,0.556,0.539,0.017,1628370,Malik Monk,1610612758,SAC,G,25.0,74,69,0.354,1.0,2.77,0.361,0.36,0.001,22.3,0.4,2.2,0.6,1.9,1.6,SAC,2.1,11.3,1.4,14.1,25.8
433,Moses Moody,SG,20,GSW,63,817,.476,.641,.363,.584,.698,.603,.233,.595,100,117,101,107,89,104,88,153,17.5,11.0,1630541,Moses Moody,1610612744,GSW,62,36,26,12.9,9.4,11.1,0.8,0.1,0.2,1.5,2.0,1.0,0.083,0.112,1630541,Moses Moody,1610612744,GSW,G,21.0,57,52,0.674,2.02,3.74,0.54,0.537,0.003,1630541,Moses Moody,1610612744,GSW,G,21.0,57,43,0.326,0.58,1.81,0.32,0.356,-0.036,13.0,0.4,1.2,0.3,0.5,0.9,GSW,3.8,10.2,1.0,12.0,14.6
434,Xavier Moon,SG,28,LAC,4,20,.333,.333,.333,.389,nan,.389,.000,.333,70,61,92,71,nan,67,nan,86,-2.8,-3.5,1629875,Xavier Moon,1610612746,LAC,4,2,2,4.9,8.5,9.0,1.3,0.0,0.0,2.0,3.0,1.3,0.147,0.147,1629875,Xavier Moon,1610612746,LAC,G,28.0,4,4,0.9,1.5,2.25,0.667,0.518,0.148,1629875,Xavier Moon,1610612746,LAC,G,28.0,4,1,0.1,0.0,0.25,0.0,0.25,-0.25,5.0,0.0,0.8,0.0,0.3,0.5,LAC,0.0,16.6,0.0,10.0,21.8
435,Wendell Moore Jr.,SG,21,MIN,29,153,.419,.615,.118,.442,.800,.465,.116,.395,88,112,33,81,102,80,44,102,-8.9,-10.5,1631111,Wendell Moore Jr.,1610612750,MIN,28,15,13,5.3,7.2,7.4,0.6,0.1,0.0,1.0,1.7,0.8,0.09,0.109,1631111,Wendell Moore Jr.,1610612750,MIN,G,21.0,18,15,0.685,1.17,2.06,0.568,0.543,0.025,1631111,Wendell Moore Jr.,1610612750,MIN,G,21.0,18,9,0.315,0.39,0.94,0.412,0.371,0.041,5.3,0.1,0.5,0.3,0.3,0.4,MIN,3.0,10.0,2.5,15.0,14.9
436,Ja Morant,PG,23,MEM,61,1948,.466,.519,.307,.504,.748,.557,.409,.247,98,95,85,92,96,96,154,64,-99.9,-69.5,1629630,Ja Morant,1610612763,MEM,61,40,21,31.9,47.0,63.5,8.1,0.6,0.7,14.1,20.3,9.4,0.172,0.199,1629630,Ja Morant,1610612763,MEM,G,23.0,59,59,0.656,3.93,7.73,0.509,0.538,-0.029,1629630,Ja Morant,1610612763,MEM,G,23.0,59,57,0.344,1.25,4.05,0.31,0.358,-0.048,31.9,1.0,4.9,1.1,3.4,1.6,MEM,3.3,16.1,1.6,12.6,34.9
437,Markieff Morris,PF,33,TOT,35,355,.409,.432,.394,.530,1.000,.553,.087,.617,86,79,109,97,128,95,33,159,-3.4,-6.8,202693,Markieff Morris,1610612742,DAL,35,17,18,10.1,10.6,9.6,0.9,0.1,0.1,1.0,2.0,1.0,0.083,0.097,202693,Markieff Morris,1610612742,DAL,F,33.0,33,31,0.705,1.7,3.33,0.509,0.543,-0.034,202693,Markieff Morris,1610612742,DAL,F,33.0,33,21,0.295,0.48,1.39,0.348,0.335,0.013,10.1,0.4,1.7,0.3,0.5,1.4,DAL,4.2,18.2,1.2,13.1,17.2
441,Monte Morris,PG,27,WAS,62,1695,.480,.543,.382,.555,.831,.579,.150,.396,101,99,106,102,106,100,56,102,10.4,-2.1,1628420,Monte Morris,1610612764,WAS,62,28,34,27.4,46.2,48.8,5.3,0.5,0.7,8.8,13.5,6.5,0.114,0.14,1628420,Monte Morris,1610612764,WAS,G,28.0,59,59,0.669,3.63,6.54,0.554,0.537,0.018,1628420,Monte Morris,1610612764,WAS,G,28.0,59,55,0.331,1.22,3.24,0.377,0.367,0.01,27.3,0.4,3.0,0.7,1.0,1.2,WAS,1.8,11.6,1.2,9.9,15.6
442,Trey Murphy III,SF,22,NOP,79,2448,.484,.611,.406,.610,.905,.650,.237,.621,102,111,113,112,116,112,89,160,103.6,120.8,1630530,Trey Murphy III,1610612740,NOP,79,39,40,31.0,23.7,23.8,1.4,0.1,0.4,2.6,3.5,1.9,0.06,0.079,1630530,Trey Murphy III,1610612740,NOP,F,23.0,75,75,0.601,4.27,7.16,0.596,0.546,0.049,1630530,Trey Murphy III,1610612740,NOP,F,23.0,75,74,0.399,1.69,4.76,0.356,0.363,-0.007,31.0,0.7,2.8,1.1,0.8,2.0,NOP,2.7,10.3,1.8,6.5,16.6
443,Dejounte Murray,SG,26,ATL,74,2693,.464,.514,.344,.514,.832,.540,.144,.293,98,94,95,94,106,93,54,76,-81.4,-115.5,1627749,Dejounte Murray,1610612737,ATL,74,38,36,36.4,49.1,58.3,6.1,0.5,0.5,10.5,15.0,7.0,0.123,0.143,1627749,Dejounte Murray,1610612737,ATL,G,26.0,70,70,0.707,5.46,9.2,0.593,0.542,0.051,1627749,Dejounte Murray,1610612737,ATL,G,26.0,70,68,0.293,1.13,3.81,0.296,0.364,-0.069,36.4,0.7,4.5,1.5,2.2,1.4,ATL,2.1,13.8,2.0,10.2,24.4
444,Jamal Murray,PG,25,DEN,65,2133,.454,.494,.398,.537,.833,.571,.207,.415,96,90,110,98,107,98,78,107,-17.2,-22.7,1627750,Jamal Murray,1610612743,DEN,65,43,22,32.8,49.3,60.4,6.2,0.6,0.9,10.5,15.2,7.6,0.125,0.155,1627750,Jamal Murray,1610612743,DEN,G,26.0,60,60,0.608,4.75,8.07,0.589,0.535,0.054,1627750,Jamal Murray,1610612743,DEN,G,26.0,60,60,0.392,1.8,5.2,0.346,0.365,-0.019,32.8,0.7,3.2,1.0,2.2,1.6,DEN,2.7,11.0,1.5,11.3,26.1
445,Keegan Murray,SF,22,SAC,80,2382,.453,.527,.411,.584,.765,.597,.104,.641,95,96,114,107,98,103,39,165,61.2,25.5,1631099,Keegan Murray,1610612758,SAC,80,47,33,29.8,23.2,23.6,1.2,0.1,0.3,2.2,3.2,1.6,0.053,0.069,1631099,Keegan Murray,1610612758,SAC,F,22.0,78,78,0.658,3.68,6.49,0.567,0.542,0.025,1631099,Keegan Murray,1610612758,SAC,F,22.0,78,73,0.342,1.31,3.37,0.388,0.364,0.024,29.8,1.1,3.5,0.8,0.8,2.0,SAC,4.3,13.4,1.2,6.8,15.8
446,Mike Muscala,C,31,TOT,63,945,.449,.588,.391,.587,.769,.608,.178,.709,94,107,108,108,98,105,67,183,24.6,16.9,203488,Mike Muscala,1610612738,BOS,63,32,31,15.0,20.1,13.1,0.8,0.0,0.1,1.0,2.0,0.9,0.04,0.045,203488,Mike Muscala,1610612738,BOS,F-C,31.0,56,55,0.729,3.13,5.82,0.537,0.553,-0.016,203488,Mike Muscala,1610612738,BOS,F-C,31.0,56,48,0.271,0.71,2.16,0.331,0.351,-0.02,15.0,0.6,2.6,0.2,0.4,1.6,BOS,4.2,19.1,0.8,6.8,15.1
449,Svi Mykhailiuk,SF,25,TOT,32,468,.445,.473,.424,.566,.667,.584,.225,.572,94,86,118,104,85,100,85,148,7.3,.9,1629004,Svi Mykhailiuk,1610612766,CHA,32,16,16,14.6,12.5,14.4,1.7,0.2,0.2,2.8,4.4,2.1,0.133,0.165,1629004,Svi Mykhailiuk,1610612766,CHA,G-F,26.0,24,23,0.637,2.38,4.46,0.533,0.536,-0.003,1629004,Svi Mykhailiuk,1610612766,CHA,G-F,26.0,24,17,0.363,0.96,2.54,0.377,0.366,0.011,14.6,0.5,1.2,0.5,0.8,0.7,CHO,3.4,8.9,1.5,11.2,19.3
452,Larry Nance Jr.,C,30,NOP,65,1381,.610,.654,.333,.633,.696,.649,.259,.138,128,119,92,116,89,112,97,36,53.4,46.0,1626204,Larry Nance Jr.,1610612740,NOP,65,34,31,21.2,23.8,18.4,1.8,0.2,0.2,2.6,4.8,2.2,0.077,0.093,1626204,Larry Nance Jr.,1610612740,NOP,F-C,30.0,59,59,0.741,3.59,6.41,0.561,0.555,0.005,1626204,Larry Nance Jr.,1610612740,NOP,F-C,30.0,59,47,0.259,0.73,2.24,0.326,0.352,-0.026,21.2,1.6,3.8,0.9,0.6,2.0,NOP,8.7,20.3,2.0,11.0,11.9
453,Andrew Nembhard,SG,23,IND,75,2073,.441,.504,.350,.512,.790,.528,.096,.408,93,92,97,94,101,91,36,105,-42.3,-71.4,1629614,Andrew Nembhard,1610612754,IND,75,32,43,27.6,36.9,41.0,4.5,0.7,0.4,8.7,12.1,5.7,0.123,0.154,1629614,Andrew Nembhard,1610612754,IND,G-F,23.0,71,69,0.634,4.0,7.38,0.542,0.539,0.003,1629614,Andrew Nembhard,1610612754,IND,G-F,23.0,71,68,0.366,1.55,4.25,0.364,0.362,0.002,27.6,0.5,2.2,0.9,1.7,2.4,IND,1.9,8.8,1.6,15.8,16.1
454,Aaron Nesmith,SF,23,IND,73,1816,.427,.496,.366,.525,.838,.566,.241,.532,90,91,102,96,107,97,90,137,-24.4,-20.5,1630174,Aaron Nesmith,1610612754,IND,73,30,43,24.9,25.3,20.7,1.3,0.1,0.2,2.0,3.5,1.6,0.053,0.065,1630174,Aaron Nesmith,1610612754,IND,G-F,23.0,70,70,0.668,3.93,6.9,0.569,0.553,0.016,1630174,Aaron Nesmith,1610612754,IND,G-F,23.0,70,66,0.332,1.5,3.43,0.438,0.362,0.076,24.9,0.8,2.9,0.8,1.0,3.2,IND,3.8,13.1,1.4,10.3,16.8
455,Raul Neto,PG,30,CLE,48,505,.518,.662,.286,.573,.912,.628,.309,.382,109,121,79,105,117,108,116,99,6.0,11.7,203526,Raul Neto,1610612739,CLE,48,31,17,10.5,16.5,18.1,1.6,0.1,0.3,3.2,4.2,2.1,0.099,0.125,203526,Raul Neto,1610612739,CLE,G,31.0,38,35,0.634,1.68,3.37,0.5,0.503,-0.003,203526,Raul Neto,1610612739,CLE,G,31.0,38,31,0.366,0.71,1.95,0.365,0.348,0.017,10.5,0.2,0.8,0.4,0.5,1.0,CLE,2.3,8.4,1.7,16.1,13.2
456,Georges Niang,PF,29,PHI,78,1512,.442,.576,.401,.596,.867,.610,.090,.765,93,105,111,109,111,105,34,197,50.6,30.4,1627777,Georges Niang,1610612755,PHI,78,51,27,19.4,21.2,16.0,1.0,0.1,0.1,1.4,2.6,1.2,0.047,0.054,1627777,Georges Niang,1610612755,PHI,F,30.0,76,74,0.606,2.67,4.63,0.577,0.545,0.032,1627777,Georges Niang,1610612755,PHI,F,30.0,76,72,0.394,0.99,3.01,0.328,0.352,-0.024,19.4,0.2,2.1,0.4,0.7,1.9,PHI,1.5,12.8,1.0,9.4,17.0
457,Daishen Nix,PG,20,HOU,57,914,.342,.423,.286,.426,.667,.447,.152,.591,72,77,79,78,85,77,57,152,-56.5,-67.9,1630227,Daishen Nix,1610612745,HOU,57,15,42,16.0,29.0,28.1,2.3,0.2,0.2,4.5,5.7,2.8,0.08,0.095,1630227,Daishen Nix,1610612745,HOU,G,21.0,51,49,0.593,2.0,3.57,0.56,0.549,0.011,1630227,Daishen Nix,1610612745,HOU,G,21.0,51,41,0.407,0.98,2.45,0.4,0.365,0.035,16.0,0.3,1.4,0.5,1.5,1.0,HOU,2.1,9.7,1.6,25.4,15.4
458,Zeke Nnaji,PF,22,DEN,53,728,.561,.710,.262,.605,.645,.620,.316,.332,118,130,73,111,83,107,119,86,23.3,17.4,1630192,Zeke Nnaji,1610612743,DEN,52,34,18,14.0,8.8,8.5,0.3,0.0,0.1,0.7,0.9,0.4,0.039,0.046,1630192,Zeke Nnaji,1610612743,DEN,F-C,22.0,47,45,0.687,2.47,4.85,0.509,0.557,-0.048,1630192,Zeke Nnaji,1610612743,DEN,F-C,22.0,47,37,0.313,0.77,2.21,0.346,0.346,0.0,13.7,1.2,1.4,0.3,0.6,2.0,DEN,10.5,11.2,1.1,12.2,15.2
459,Nerlens Noel,C,28,TOT,17,195,.361,.353,.500,.375,.667,.424,.333,.056,76,64,139,69,85,73,125,14,-12.3,-13.0,203457,Nerlens Noel,1610612751,BKN,17,4,13,11.5,12.1,6.8,0.6,0.1,0.1,0.8,1.5,0.7,0.049,0.058,203457,Nerlens Noel,1610612751,BKN,C-F,29.0,14,14,0.778,3.43,6.0,0.571,0.565,0.006,203457,Nerlens Noel,1610612751,BKN,C-F,29.0,14,8,0.222,0.57,1.71,0.333,0.346,-0.013,11.5,0.6,2.1,0.9,0.8,1.9,BRK,5.6,21.0,4.0,23.9,12.0
